Time,Y,
0.04432,-2.949849846,-3.848342238
0.04433,-3.687996674,-5.333484331
0.04434,-6.109344263,-12.00503719
0.04435,-9.510565163,-18.30709232
0.04436,-12.76179877,-19.08134784
0.04437,-14.73554987,-9.314657217
0.04438,-14.73554987,-3.241924783
0.04439,-12.76179877,-15.84774288
0.0444,-9.510565163,-17.53444182
0.04441,-6.109344263,-4.023565729
0.04442,-3.687996674,-1.367881151
0.04443,-2.949849846,-6.28522713
0.04444,-3.906544798,-1.763958314
0.04445,-5.877852523,-5.789810062
0.04446,-7.756463002,-8.898709754
0.04447,-8.436528108,-10.36238985
0.04448,-7.242181453,-1.696233191
0.04449,-4.192258597,-9.933181049
0.0445,-2.36199E-12,-3.590833954
0.04451,4.192258597,7.469265799
0.04452,7.242181453,1.904014227
0.04453,8.436528108,15.50778008
0.04454,7.756463002,-1.004247492
0.04455,5.877852523,4.510007954
0.04456,3.906544798,6.49415314
0.04457,2.949849846,-8.249509467
0.04458,3.687996674,3.820031083
0.04459,6.109344263,5.240048677
0.0446,9.510565163,10.97364636
0.04461,12.76179877,12.61472605
0.04462,14.73554987,14.50228356
0.04463,14.73554987,19.43199758
0.04464,12.76179877,14.23261805
0.04465,9.510565163,6.231412723
0.04466,6.109344263,0.875936588
0.04467,3.687996674,3.926595016
0.04468,2.949849846,1.523639275
0.04469,3.906544798,2.097228544
0.0447,5.877852523,12.58192974
0.04471,7.756463002,5.284749756
0.04472,8.436528108,5.56240534
0.04473,7.242181453,9.174555991
0.04474,4.192258597,-1.886443295
0.04475,1.03401E-12,7.312992612
0.04476,-4.192258597,-0.323778656
0.04477,-7.242181453,-13.50694956
0.04478,-8.436528108,-8.367291611
0.04479,-7.756463002,-5.778415433
0.0448,-5.877852523,-3.84080614
0.04481,-3.906544798,-2.99778021
0.04482,-2.949849846,-3.900519053
0.04483,-3.687996674,-5.958273019
0.04484,-6.109344263,-8.082306159
0.04485,-9.510565163,-10.75481751
0.04486,-12.76179877,-6.781234478
0.04487,-14.73554987,-13.96604133
0.04488,-14.73554987,-9.665993826
0.04489,-12.76179877,-12.9775807
0.0449,-9.510565163,-3.462592495
0.04491,-6.109344263,2.862877646
0.04492,-3.687996674,-5.586164238
0.04493,-2.949849846,-3.492253501
0.04494,-3.906544798,-10.81021248
0.04495,-5.877852523,-7.887787939
0.04496,-7.756463002,-4.454602519
0.04497,-8.436528108,-5.749943479
0.04498,-7.242181453,-8.667041799
0.04499,-4.192258597,-1.012232075
0.045,-1.97977E-12,-1.969425434
0.04501,4.192258597,4.724815785
0.04502,7.242181453,12.11277482
0.04503,8.436528108,5.127330902
0.04504,7.756463002,13.69787847
0.04505,5.877852523,10.70079274
0.04506,3.906544798,-0.678273714
0.04507,2.949849846,6.458297147
0.04508,3.687996674,-0.775741213
0.04509,6.109344263,10.03078399
0.0451,9.510565163,11.52881518
0.04511,12.76179877,16.04259871
0.04512,14.73554987,16.23787417
0.04513,14.73554987,13.24380939
0.04514,12.76179877,9.60034995
0.04515,9.510565163,3.903673858
0.04516,6.109344263,-9.509148715
0.04517,3.687996674,1.096301148
0.04518,2.949849846,-0.596724908
0.04519,3.906544798,8.327978493
0.0452,5.877852523,-0.433246426
0.04521,7.756463002,-1.728000549
0.04522,8.436528108,14.60033605
0.04523,7.242181453,15.95509
0.04524,4.192258597,5.395866638
0.04525,2.92552E-12,-4.809526706
0.04526,-4.192258597,-5.155354673
0.04527,-7.242181453,-7.361976868
0.04528,-8.436528108,-10.41562216
0.04529,-7.756463002,-12.82779065
0.0453,-5.877852523,-2.795029124
0.04531,-3.906544798,2.423064233
0.04532,-2.949849846,-7.494814711
0.04533,-3.687996674,-5.853493594
0.04534,-6.109344263,-4.3982029
0.04535,-9.510565163,-17.91512729
0.04536,-12.76179877,-13.59540144
0.04537,-14.73554987,-9.989038829
0.04538,-14.73554987,-18.98492999
0.04539,-12.76179877,-7.836625848
0.0454,-9.510565163,-4.221668635
0.04541,-6.109344263,-8.378572369
0.04542,-3.687996674,-7.071808437
0.04543,-2.949849846,-8.558405879
0.04544,-3.906544798,-5.9091837
0.04545,-5.877852523,-1.925519352
0.04546,-7.756463002,-1.192458725
0.04547,-8.436528108,-4.744380447
0.04548,-7.242181453,-9.02612362
0.04549,-4.192258597,-8.761161336
0.0455,-4.60675E-13,-0.51465678
0.04551,4.192258597,8.263122914
0.04552,7.242181453,11.17536875
0.04553,8.436528108,14.85620931
0.04554,7.756463002,-0.640837595
0.04555,5.877852523,9.099002243
0.04556,3.906544798,10.86655367
0.04557,2.949849846,1.858297776
0.04558,3.687996674,-0.632260578
0.04559,6.109344263,7.388594735
0.0456,9.510565163,6.255736783
0.04561,12.76179877,13.87784555
0.04562,14.73554987,8.196512313
0.04563,14.73554987,13.29306337
0.04564,12.76179877,9.047277206
0.04565,9.510565163,11.33454107
0.04566,6.109344263,15.66134931
0.04567,3.687996674,9.838425519
0.04568,2.949849846,1.924311144
0.04569,3.906544798,1.447251415
0.0457,5.877852523,9.434785251
0.04571,7.756463002,12.38251219
0.04572,8.436528108,6.105179247
0.04573,7.242181453,17.86711766
0.04574,4.192258597,9.549635026
0.04575,1.40643E-12,-2.278360793
0.04576,-4.192258597,-2.091000639
0.04577,-7.242181453,-8.944248783
0.04578,-8.436528108,-16.33832172
0.04579,-7.756463002,-7.509559631
0.0458,-5.877852523,-13.02894268
0.04581,-3.906544798,-6.651516351
0.04582,-2.949849846,-8.454778642
0.04583,-3.687996674,-3.56162198
0.04584,-6.109344263,-5.32040469
0.04585,-9.510565163,-14.57726539
0.04586,-12.76179877,-7.316274731
0.04587,-14.73554987,-14.48374906
0.04588,-14.73554987,-21.76907708
0.04589,-12.76179877,-16.91964999
0.0459,-9.510565163,-5.094871312
0.04591,-6.109344263,-10.85542933
0.04592,-3.687996674,-14.43516213
0.04593,-2.949849846,-5.718404449
0.04594,-3.906544798,-9.03210977
0.04595,-5.877852523,-11.26987798
0.04596,-7.756463002,0.212348937
0.04597,-8.436528108,-11.09051364
0.04598,-7.242181453,-8.262746425
0.04599,-4.192258597,-4.112935323
0.046,-7.84529E-14,0.426862615
0.04601,4.192258597,10.60105544
0.04602,7.242181453,11.01307359
0.04603,8.436528108,11.08780698
0.04604,7.756463002,4.64574032
0.04605,5.877852523,0.368713694
0.04606,3.906544798,8.057940371
0.04607,2.949849846,0.637223177
0.04608,3.687996674,-0.78216132
0.04609,6.109344263,2.389412249
0.0461,9.510565163,10.18426888
0.04611,12.76179877,19.7317948
0.04612,14.73554987,19.23606005
0.04613,14.73554987,17.77583196
0.04614,12.76179877,15.9287957
0.04615,9.510565163,17.3063234
0.04616,6.109344263,8.667369265
0.04617,3.687996674,12.38531519
0.04618,2.949849846,12.72748871
0.04619,3.906544798,5.903138211
0.0462,5.877852523,8.989135314
0.04621,7.756463002,8.009736267
0.04622,8.436528108,9.042877697
0.04623,7.242181453,-2.168982277
0.04624,4.192258597,8.354624918
0.04625,1.02421E-12,0.01970197
0.04626,-4.192258597,-1.379875807
0.04627,-7.242181453,-0.628586426
0.04628,-8.436528108,-12.16660234
0.04629,-7.756463002,-15.10304899
0.0463,-5.877852523,-8.349952197
0.04631,-3.906544798,-1.828290993
0.04632,-2.949849846,-4.350878316
0.04633,-3.687996674,-4.037270811
0.04634,-6.109344263,4.207885219
0.04635,-9.510565163,-16.37197851
0.04636,-12.76179877,-10.27837691
0.04637,-14.73554987,-13.77915506
0.04638,-14.73554987,-14.22466865
0.04639,-12.76179877,-19.24973162
0.0464,-9.510565163,-11.79309024
0.04641,-6.109344263,-9.437334983
0.04642,-3.687996674,-10.00997661
0.04643,-2.949849846,1.069290585
0.04644,-3.906544798,0.992897627
0.04645,-5.877852523,-9.287284292
0.04646,-7.756463002,-7.792609155
0.04647,-8.436528108,-15.29188875
0.04648,-7.242181453,-7.52852955
0.04649,-4.192258597,-1.134747802
0.0465,-1.96997E-12,4.408498318
0.04651,4.192258597,0.839078389
0.04652,7.242181453,7.790367032
0.04653,8.436528108,11.16629437
0.04654,7.756463002,3.052435748
0.04655,5.877852523,-2.959320685
0.04656,3.906544798,2.031099933
0.04657,2.949849846,-4.12694012
0.04658,3.687996674,5.224702758
0.04659,6.109344263,3.803457868
0.0466,9.510565163,14.20760929
0.04661,12.76179877,19.23472732
0.04662,14.73554987,14.05359719
0.04663,14.73554987,15.27138333
0.04664,12.76179877,17.13657114
0.04665,9.510565163,13.37374649
0.04666,6.109344263,6.772815293
0.04667,3.687996674,10.41622625
0.04668,2.949849846,-3.487903912
0.04669,3.906544798,-1.200037639
0.0467,5.877852523,-1.579505208
0.04671,7.756463002,11.10339093
0.04672,8.436528108,5.360950111
0.04673,7.242181453,-3.120477268
0.04674,4.192258597,-2.578396583
0.04675,6.41988E-13,-2.155718019
0.04676,-4.192258597,5.562701208
0.04677,-7.242181453,-5.08577146
0.04678,-8.436528108,1.033992329
0.04679,-7.756463002,-6.763227166
0.0468,-5.877852523,-3.389402816
0.04681,-3.906544798,-4.033934389
0.04682,-2.949849846,-0.208477087
0.04683,-3.687996674,-5.75570305
0.04684,-6.109344263,-12.33648828
0.04685,-9.510565163,-3.962863338
0.04686,-12.76179877,-9.177327841
0.04687,-14.73554987,-26.16804481
0.04688,-14.73554987,-22.7143594
0.04689,-12.76179877,-16.95656686
0.0469,-9.510565163,-16.20755782
0.04691,-6.109344263,-12.99963061
0.04692,-3.687996674,-7.47635162
0.04693,-2.949849846,-4.6684039
0.04694,-3.906544798,0.951551421
0.04695,-5.877852523,-9.841475991
0.04696,-7.756463002,-1.421632595
0.04697,-8.436528108,-1.806624319
0.04698,-7.242181453,-9.607358079
0.04699,-4.192258597,-2.955787507
0.047,-1.58774E-12,-2.57422702
0.04701,4.192258597,-0.484094734
0.04702,7.242181453,2.84054076
0.04703,8.436528108,19.54580918
0.04704,7.756463002,8.267751424
0.04705,5.877852523,4.88308852
0.04706,3.906544798,5.952555459
0.04707,2.949849846,3.900070696
0.04708,3.687996674,1.352795123
0.04709,6.109344263,14.23055221
0.0471,9.510565163,3.799826743
0.04711,12.76179877,15.33662332
0.04712,14.73554987,15.03992691
0.04713,14.73554987,11.04476669
0.04714,12.76179877,13.11554171
0.04715,9.510565163,9.272935624
0.04716,6.109344263,3.165641311
0.04717,3.687996674,16.31150172
0.04718,2.949849846,-3.099328385
0.04719,3.906544798,7.748861485
0.0472,5.877852523,9.069013122
0.04721,7.756463002,8.407010065
0.04722,8.436528108,7.01158727
0.04723,7.242181453,6.537677749
0.04724,4.192258597,-0.609554404
0.04725,2.59765E-13,-7.117955548
0.04726,-4.192258597,-6.968990616
0.04727,-7.242181453,-8.170016548
0.04728,-8.436528108,-3.290935865
0.04729,-7.756463002,-2.080853739
0.0473,-5.877852523,2.486639305
0.04731,-3.906544798,-8.298716642
0.04732,-2.949849846,-8.662168484
0.04733,-3.687996674,-8.971889105
0.04734,-6.109344263,-10.78176047
0.04735,-9.510565163,-13.6728279
0.04736,-12.76179877,-13.78839563
0.04737,-14.73554987,-20.3593187
0.04738,-14.73554987,-14.59390057
0.04739,-12.76179877,-16.52375103
0.0474,-9.510565163,-8.267505372
0.04741,-6.109344263,-4.353365689
0.04742,-3.687996674,-4.980688114
0.04743,-2.949849846,-6.763464412
0.04744,-3.906544798,-6.68036377
0.04745,-5.877852523,-2.092543064
0.04746,-7.756463002,-9.257170193
0.04747,-8.436528108,-14.08832471
0.04748,-7.242181453,-9.54793993
0.04749,-4.192258597,-3.252958054
0.0475,-6.86538E-14,-1.896251953
0.04751,4.192258597,3.531090891
0.04752,7.242181453,4.571361964
0.04753,8.436528108,0.800331399
0.04754,7.756463002,-2.324711634
0.04755,5.877852523,1.268844007
0.04756,3.906544798,4.288610928
0.04757,2.949849846,-4.512611998
0.04758,3.687996674,7.497895732
0.04759,6.109344263,4.663380845
0.0476,9.510565163,0.586897229
0.04761,12.76179877,-0.234728994
0.04762,14.73554987,10.81860994
0.04763,14.73554987,15.78609867
0.04764,12.76179877,8.992688699
0.04765,9.510565163,3.709086209
0.04766,6.109344263,15.20046455
0.04767,3.687996674,1.944148345
0.04768,2.949849846,0.123598949
0.04769,3.906544798,9.696578457
0.0477,5.877852523,5.986020001
0.04771,7.756463002,7.45507359
0.04772,8.436528108,11.03204366
0.04773,7.242181453,2.2917935
0.04774,4.192258597,7.338636345
0.04775,1.01441E-12,-3.944070681
0.04776,-4.192258597,-5.668348017
0.04777,-7.242181453,1.592421951
0.04778,-8.436528108,-14.83442604
0.04779,-7.756463002,-7.998026421
0.0478,-5.877852523,-6.580396034
0.04781,-3.906544798,-4.013950046
0.04782,-2.949849846,-5.470410812
0.04783,-3.687996674,-1.762466561
0.04784,-6.109344263,-13.8534325
0.04785,-9.510565163,-10.71030525
0.04786,-12.76179877,-13.2266828
0.04787,-14.73554987,-8.565308337
0.04788,-14.73554987,-11.15488986
0.04789,-12.76179877,-14.15727666
0.0479,-9.510565163,-13.93240409
0.04791,-6.109344263,-7.42355893
0.04792,-3.687996674,-7.406879817
0.04793,-2.949849846,-2.666987534
0.04794,-3.906544798,-0.158657233
0.04795,-5.877852523,-10.99533516
0.04796,-7.756463002,-5.04164038
0.04797,-8.436528108,-15.59660658
0.04798,-7.242181453,-2.895131597
0.04799,-4.192258597,-3.765428344
0.048,3.13569E-13,6.255766322
0.04801,4.192258597,7.359686612
0.04802,7.242181453,-6.630408054
0.04803,8.436528108,11.40373042
0.04804,7.756463002,7.535475518
0.04805,5.877852523,4.46618757
0.04806,3.906544798,5.911394848
0.04807,2.949849846,0.136540141
0.04808,3.687996674,7.500698384
0.04809,6.109344263,6.89338728
0.0481,9.510565163,15.20363459
0.04811,12.76179877,14.26206045
0.04812,14.73554987,24.44413851
0.04813,14.73554987,9.218834039
0.04814,12.76179877,11.88347433
0.04815,9.510565163,5.079626653
0.04816,6.109344263,13.84559424
0.04817,3.687996674,1.975294116
0.04818,2.949849846,-0.91834963
0.04819,3.906544798,4.974824314
0.0482,5.877852523,11.27867788
0.04821,7.756463002,9.246239624
0.04822,8.436528108,12.31735845
0.04823,7.242181453,4.312998446
0.04824,4.192258597,-0.930181202
0.04825,6.32189E-13,-4.776639928
0.04826,-4.192258597,-11.73608108
0.04827,-7.242181453,-4.226667005
0.04828,-8.436528108,-1.549988938
0.04829,-7.756463002,-14.07298282
0.0483,-5.877852523,-6.319587067
0.04831,-3.906544798,4.186916348
0.04832,-2.949849846,-4.541505209
0.04833,-3.687996674,-7.992631075
0.04834,-6.109344263,-7.485557496
0.04835,-9.510565163,-3.229611955
0.04836,-12.76179877,-11.2637148
0.04837,-14.73554987,-18.02993077
0.04838,-14.73554987,-13.38648531
0.04839,-12.76179877,-14.18574172
0.0484,-9.510565163,-5.096122369
0.04841,-6.109344263,-1.183655742
0.04842,-3.687996674,-4.318940778
0.04843,-2.949849846,-2.658280438
0.04844,-3.906544798,-5.872858708
0.04845,-5.877852523,-11.82843363
0.04846,-7.756463002,-11.43419396
0.04847,-8.436528108,-12.15903411
0.04848,-7.242181453,-6.964722578
0.04849,-4.192258597,6.230065591
0.0485,6.95791E-13,4.561607984
0.04851,4.192258597,12.81112865
0.04852,7.242181453,14.89236265
0.04853,8.436528108,6.278357138
0.04854,7.756463002,0.515201006
0.04855,5.877852523,4.469176335
0.04856,3.906544798,4.672097087
0.04857,2.949849846,1.515156983
0.04858,3.687996674,9.528089862
0.04859,6.109344263,7.459071087
0.0486,9.510565163,9.444749048
0.04861,12.76179877,9.706383454
0.04862,14.73554987,19.69135624
0.04863,14.73554987,10.73812939
0.04864,12.76179877,10.2445056
0.04865,9.510565163,11.87421511
0.04866,6.109344263,4.79642728
0.04867,3.687996674,8.761274322
0.04868,2.949849846,-0.976703327
0.04869,3.906544798,5.79512187
0.0487,5.877852523,1.312719636
0.04871,7.756463002,1.822246299
0.04872,8.436528108,9.814463989
0.04873,7.242181453,14.72837749
0.04874,4.192258597,3.549421041
0.04875,2.49966E-13,-7.136034989
0.04876,-4.192258597,7.859781184
0.04877,-7.242181453,-3.516512272
0.04878,-8.436528108,-5.75430126
0.04879,-7.756463002,-5.477437165
0.0488,-5.877852523,-7.767538387
0.04881,-3.906544798,0.409714011
0.04882,-2.949849846,-4.426287667
0.04883,-3.687996674,-9.255557232
0.04884,-6.109344263,-6.473899185
0.04885,-9.510565163,-0.387280521
0.04886,-12.76179877,-14.08500374
0.04887,-14.73554987,-14.1459996
0.04888,-14.73554987,-15.72660291
0.04889,-12.76179877,-13.86152654
0.0489,-9.510565163,-9.923001696
0.04891,-6.109344263,-7.30343726
0.04892,-3.687996674,2.627823389
0.04893,-2.949849846,5.299853005
0.04894,-3.906544798,-8.346861813
0.04895,-5.877852523,-0.844077989
0.04896,-7.756463002,-6.902728805
0.04897,-8.436528108,-12.44226601
0.04898,-7.242181453,-7.544193215
0.04899,-4.192258597,2.709766526
0.049,-1.19572E-12,7.40701544
0.04901,4.192258597,3.736429047
0.04902,7.242181453,12.65366705
0.04903,8.436528108,-0.995060361
0.04904,7.756463002,16.59125861
0.04905,5.877852523,7.170189053
0.04906,3.906544798,-1.448982127
0.04907,2.949849846,-2.570196774
0.04908,3.687996674,6.984643325
0.04909,6.109344263,-4.822638478
0.0491,9.510565163,10.50612452
0.04911,12.76179877,16.20675853
0.04912,14.73554987,15.33498473
0.04913,14.73554987,6.269842281
0.04914,12.76179877,8.643374819
0.04915,9.510565163,19.48219485
0.04916,6.109344263,3.131442862
0.04917,3.687996674,7.752830277
0.04918,2.949849846,6.410630152
0.04919,3.906544798,-4.014008899
0.0492,5.877852523,8.206295215
0.04921,7.756463002,5.945370542
0.04922,8.436528108,7.777596063
0.04923,7.242181453,9.105976562
0.04924,4.192258597,-1.248184977
0.04925,-1.32256E-13,-2.452425368
0.04926,-4.192258597,-9.484727447
0.04927,-7.242181453,-3.710805238
0.04928,-8.436528108,-8.688124065
0.04929,-7.756463002,-3.538475535
0.0493,-5.877852523,-1.757439057
0.04931,-3.906544798,-14.215784
0.04932,-2.949849846,4.208771347
0.04933,-3.687996674,-4.567530887
0.04934,-6.109344263,-1.077743465
0.04935,-9.510565163,-10.39560329
0.04936,-12.76179877,-12.38707826
0.04937,-14.73554987,-12.87978295
0.04938,-14.73554987,-14.14000974
0.04939,-12.76179877,-15.57342793
0.0494,-9.510565163,-11.77316915
0.04941,-6.109344263,-0.0072878
0.04942,-3.687996674,0.900258139
0.04943,-2.949849846,-8.787329522
0.04944,-3.906544798,-3.840302926
0.04945,-5.877852523,-5.386208165
0.04946,-7.756463002,-4.786543952
0.04947,-8.436528108,-7.904099122
0.04948,-7.242181453,-6.427532391
0.04949,-4.192258597,6.019852873
0.0495,-8.13501E-13,-2.077345605
0.04951,4.192258597,8.139642211
0.04952,7.242181453,1.801492258
0.04953,8.436528108,2.95235599
0.04954,7.756463002,7.63104269
0.04955,5.877852523,-0.967437722
0.04956,3.906544798,2.734969445
0.04957,2.949849846,0.170843379
0.04958,3.687996674,6.411004898
0.04959,6.109344263,7.102355314
0.0496,9.510565163,15.8601857
0.04961,12.76179877,12.3094809
0.04962,14.73554987,17.8423111
0.04963,14.73554987,12.2665359
0.04964,12.76179877,20.67763237
0.04965,9.510565163,6.818215026
0.04966,6.109344263,-1.261837933
0.04967,3.687996674,9.644307762
0.04968,2.949849846,5.080510156
0.04969,3.906544798,3.23332172
0.0497,5.877852523,-0.545729287
0.04971,7.756463002,6.26859587
0.04972,8.436528108,20.10547283
0.04973,7.242181453,10.8769634
0.04974,4.192258597,-3.401884858
0.04975,-1.65135E-12,-2.301312801
0.04976,-4.192258597,1.093638947
0.04977,-7.242181453,-11.73861297
0.04978,-8.436528108,-2.754560017
0.04979,-7.756463002,-7.361258189
0.0498,-5.877852523,-1.739249127
0.04981,-3.906544798,-11.23503794
0.04982,-2.949849846,-7.912637805
0.04983,-3.687996674,-1.137812462
0.04984,-6.109344263,-3.379619405
0.04985,-9.510565163,-0.887514568
0.04986,-12.76179877,-6.676715434
0.04987,-14.73554987,-13.76734468
0.04988,-14.73554987,-20.91106031
0.04989,-12.76179877,-16.82875479
0.0499,-9.510565163,-5.202660264
0.04991,-6.109344263,-1.554362602
0.04992,-3.687996674,-2.32594447
0.04993,-2.949849846,-1.336745057
0.04994,-3.906544798,-11.33445081
0.04995,-5.877852523,1.89231158
0.04996,-7.756463002,-11.43203022
0.04997,-8.436528108,-8.991594872
0.04998,-7.242181453,-8.523035508
0.04999,-4.192258597,-3.839406445
0.05,7.0559E-13,2.812099944
0.05001,4.192258597,7.296367689
0.05002,7.242181453,13.03500515
0.05003,8.436528108,5.492287536
0.05004,7.756463002,6.979492836
0.05005,5.877852523,9.070302045
0.05006,3.906544798,5.013617615
0.05007,2.949849846,3.681340126
0.05008,3.687996674,-3.800880978
0.05009,6.109344263,14.33488892
0.0501,9.510565163,16.099038
0.05011,12.76179877,7.865409029
0.05012,14.73554987,19.38417715
0.05013,14.73554987,27.81341162
0.05014,12.76179877,17.45132601
0.05015,9.510565163,3.72000733
0.05016,6.109344263,0.362827912
0.05017,3.687996674,4.801768481
0.05018,2.949849846,9.280876089
0.05019,3.906544798,8.360844757
0.0502,5.877852523,0.559243562
0.05021,7.756463002,0.382078889
0.05022,8.436528108,11.56829756
0.05023,7.242181453,10.24488006
0.05024,4.192258597,4.376291711
0.05025,2.40167E-13,7.736811242
0.05026,-4.192258597,-2.302895033
0.05027,-7.242181453,-3.201251393
0.05028,-8.436528108,-5.310364298
0.05029,-7.756463002,-7.333104367
0.0503,-5.877852523,-2.248354339
0.05031,-3.906544798,-0.310257104
0.05032,-2.949849846,9.821265984
0.05033,-3.687996674,-2.779478581
0.05034,-6.109344263,1.077359505
0.05035,-9.510565163,-6.12117212
0.05036,-12.76179877,-6.583881593
0.05037,-14.73554987,-18.67337782
0.05038,-14.73554987,-10.2944128
0.05039,-12.76179877,-20.79147818
0.0504,-9.510565163,-5.92533011
0.05041,-6.109344263,-10.89802409
0.05042,-3.687996674,-3.262782134
0.05043,-2.949849846,5.280677289
0.05044,-3.906544798,-6.882088006
0.05045,-5.877852523,-7.176494972
0.05046,-7.756463002,-0.782682524
0.05047,-8.436528108,-5.153602885
0.05048,-7.242181453,-0.685969335
0.05049,-4.192258597,-9.668769081
0.0505,1.08781E-12,-2.312185829
0.05051,4.192258597,4.107136775
0.05052,7.242181453,4.508240168
0.05053,8.436528108,9.888791471
0.05054,7.756463002,13.1425526
0.05055,5.877852523,1.678589477
0.05056,3.906544798,10.35094865
0.05057,2.949849846,-7.964313286
0.05058,3.687996674,0.040292981
0.05059,6.109344263,0.03967313
0.0506,9.510565163,6.57952376
0.05061,12.76179877,20.2632383
0.05062,14.73554987,13.58063928
0.05063,14.73554987,19.62652615
0.05064,12.76179877,10.94532403
0.05065,9.510565163,8.143868324
0.05066,6.109344263,7.182306287
0.05067,3.687996674,2.591053014
0.05068,2.949849846,10.37853622
0.05069,3.906544798,3.530146861
0.0507,5.877852523,8.621465125
0.05071,7.756463002,16.39496797
0.05072,8.436528108,14.87376674
0.05073,7.242181453,11.03010985
0.05074,4.192258597,7.733181088
0.05075,-1.42055E-13,6.063662744
0.05076,-4.192258597,-13.13625104
0.05077,-7.242181453,-2.836217671
0.05078,-8.436528108,-7.885427056
0.05079,-7.756463002,-12.86282513
0.0508,-5.877852523,-7.987100443
0.05081,-3.906544798,-6.578252492
0.05082,-2.949849846,-7.740744381
0.05083,-3.687996674,-5.589955816
0.05084,-6.109344263,-7.947101373
0.05085,-9.510565163,-5.063649217
0.05086,-12.76179877,-8.209502455
0.05087,-14.73554987,-9.249328567
0.05088,-14.73554987,-15.68095884
0.05089,-12.76179877,-5.569287851
0.0509,-9.510565163,-12.08184407
0.05091,-6.109344263,0.247407057
0.05092,-3.687996674,-2.699820145
0.05093,-2.949849846,-11.07110478
0.05094,-3.906544798,-6.81859157
0.05095,-5.877852523,-0.49456144
0.05096,-7.756463002,-1.033843345
0.05097,-8.436528108,-3.919116789
0.05098,-7.242181453,-10.11063392
0.05099,-4.192258597,-7.57350161
0.051,-1.94057E-12,1.924709594
0.05101,4.192258597,2.644200117
0.05102,7.242181453,7.136788871
0.05103,8.436528108,-2.290596461
0.05104,7.756463002,9.025875578
0.05105,5.877852523,0.2545432
0.05106,3.906544798,-0.505161297
0.05107,2.949849846,2.623006713
0.05108,3.687996674,6.863840121
0.05109,6.109344263,-0.112020702
0.0511,9.510565163,13.30297791
0.05111,12.76179877,16.48317847
0.05112,14.73554987,17.76745844
0.05113,14.73554987,16.6842698
0.05114,12.76179877,15.85119501
0.05115,9.510565163,17.68797915
0.05116,6.109344263,6.682824679
0.05117,3.687996674,6.334365408
0.05118,2.949849846,13.532421
0.05119,3.906544798,3.735246117
0.0512,5.877852523,5.09567565
0.05121,7.756463002,12.66764991
0.05122,8.436528108,6.334358073
0.05123,7.242181453,17.65479686
0.05124,4.192258597,-4.613456232
0.05125,1.74946E-12,2.605631512
0.05126,-4.192258597,-7.347310242
0.05127,-7.242181453,-5.168877802
0.05128,-8.436528108,-8.48637667
0.05129,-7.756463002,-2.943932997
0.0513,-5.877852523,-9.347353292
0.05131,-3.906544798,-11.93307909
0.05132,-2.949849846,-7.911584406
0.05133,-3.687996674,-5.201132053
0.05134,-6.109344263,-6.742401478
0.05135,-9.510565163,-15.14683172
0.05136,-12.76179877,-7.330412238
0.05137,-14.73554987,-26.0434169
0.05138,-14.73554987,-3.749632629
0.05139,-12.76179877,-0.965016159
0.0514,-9.510565163,-11.8425777
0.05141,-6.109344263,-6.225546955
0.05142,-3.687996674,-2.397709586
0.05143,-2.949849846,-6.149024622
0.05144,-3.906544798,1.769241032
0.05145,-5.877852523,-4.029297182
0.05146,-7.756463002,-2.212252661
0.05147,-8.436528108,-10.50021591
0.05148,-7.242181453,-8.220838475
0.05149,-4.192258597,-5.99456796
0.0515,-2.69522E-12,1.783698492
0.05151,4.192258597,1.51788222
0.05152,7.242181453,7.683842412
0.05153,8.436528108,12.06759383
0.05154,7.756463002,14.26077883
0.05155,5.877852523,11.0756775
0.05156,3.906544798,-4.728083094
0.05157,2.949849846,8.868002956
0.05158,3.687996674,1.454054011
0.05159,6.109344263,2.766751001
0.0516,9.510565163,11.55186517
0.05161,12.76179877,9.771329737
0.05162,14.73554987,19.45367122
0.05163,14.73554987,7.052838575
0.05164,12.76179877,14.82373965
0.05165,9.510565163,10.40583416
0.05166,6.109344263,6.62077794
0.05167,3.687996674,-2.978939116
0.05168,2.949849846,-0.707501126
0.05169,3.906544798,7.260685427
0.0517,5.877852523,4.998520769
0.05171,7.756463002,5.5543768
0.05172,8.436528108,10.19824572
0.05173,7.242181453,2.615925384
0.05174,4.192258597,7.223877319
0.05175,1.36724E-12,13.69644002
0.05176,-4.192258597,-3.879324892
0.05177,-7.242181453,-1.908098872
0.05178,-8.436528108,-13.12444692
0.05179,-7.756463002,-7.844909568
0.0518,-5.877852523,-8.910812011
0.05181,-3.906544798,-1.443816295
0.05182,-2.949849846,-3.2330595
0.05183,-3.687996674,0.539900396
0.05184,-6.109344263,-6.064693103
0.05185,-9.510565163,-21.93424729
0.05186,-12.76179877,-10.23149942
0.05187,-14.73554987,-15.64307571
0.05188,-14.73554987,-20.89144054
0.05189,-12.76179877,-9.365932768
0.0519,-9.510565163,-8.222170396
0.05191,-6.109344263,-2.69381735
0.05192,-3.687996674,-0.787403068
0.05193,-2.949849846,-3.156468514
0.05194,-3.906544798,-1.784914948
0.05195,-5.877852523,-6.141897896
0.05196,-7.756463002,-8.434706996
0.05197,-8.436528108,-19.33507657
0.05198,-7.242181453,-3.004460245
0.05199,-4.192258597,2.671032928
0.052,-2.31299E-12,1.647465312
0.05201,4.192258597,-5.926193291
0.05202,7.242181453,3.484761691
0.05203,8.436528108,5.910024738
